EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,thumb_theta_1,thumb_theta_2,thumb_theta_3,index_theta_1,index_theta_2,index_theta_3,middle_theta_1,middle_theta_2,middle_theta_3,ring_theta_1,ring_theta_2,ring_theta_3,little_theta_1,little_theta_2,little_theta_3
0.5035054,0.47699806,0.4920936,0.4854629,0.49038348,0.502309,0.4885567,0.47780833,35.0,44.0,54.0,47.0,44.0,50.0,50.0,42.0,34.0,51.0,73.0,59.0,31.0,33.0,35.0
0.48794997,0.495356,0.49353418,0.5111105,0.48615456,0.504812,0.48626697,0.47801453,24.0,27.0,53.0,62.0,52.0,46.0,10.0,11.0,0.0,12.0,18.0,3.0,2.0,7.0,22.0
0.5009941,0.49206874,0.4924116,0.4957049,0.5030628,0.4956252,0.4885567,0.4926175,51.0,41.0,50.0,32.0,57.0,42.0,60.0,51.0,50.0,72.0,80.0,66.0,66.0,75.0,68.0
0.5091314,0.495356,0.49843535,0.4975942,0.49079487,0.50711775,0.50741094,0.49593362,39.0,38.0,15.0,72.0,52.0,49.0,23.0,14.0,4.0,9.0,14.0,3.0,30.0,5.0,17.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,50.0,50.0,58.0,67.0,97.0,68.0,60.0,86.0,89.0,60.0,89.0,66.0,63.0,61.0,88.0
0.48792195,0.4833539,0.50041527,0.49505457,0.4608274,0.5158934,0.48327675,0.49972105,3.0,9.0,32.0,14.0,25.0,6.0,4.0,2.0,16.0,24.0,20.0,29.0,22.0,4.0,29.0
0.5009941,0.4945805,0.4924116,0.4957049,0.5030628,0.49997988,0.4885567,0.49203426,43.0,37.0,57.0,44.0,64.0,53.0,55.0,61.0,40.0,37.0,38.0,58.0,44.0,39.0,41.0
0.52808714,0.495356,0.48830917,0.50360316,0.4851611,0.50670844,0.49199498,0.50325084,26.0,10.0,24.0,26.0,26.0,20.0,11.0,3.0,6.0,26.0,13.0,9.0,1.0,10.0,13.0
0.5009941,0.4755057,0.49726337,0.48720798,0.47219047,0.49777865,0.4831572,0.4972781,29.0,17.0,57.0,35.0,30.0,43.0,35.0,73.0,39.0,51.0,36.0,32.0,32.0,63.0,59.0
0.50748175,0.495356,0.48170534,0.48502037,0.48383147,0.5002925,0.47812697,0.5110269,32.0,39.0,46.0,47.0,56.0,60.0,2.0,3.0,27.0,3.0,6.0,9.0,21.0,3.0,4.0
0.5009941,0.49682572,0.4924116,0.4957049,0.50745493,0.4956252,0.4885567,0.49041423,38.0,32.0,60.0,36.0,35.0,48.0,53.0,57.0,53.0,74.0,72.0,74.0,61.0,69.0,65.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,60.0,47.0,48.0,75.0,97.0,86.0,63.0,73.0,63.0,60.0,64.0,84.0,65.0,100.0,79.0
0.48792195,0.495356,0.46743277,0.5177549,0.51619244,0.50776994,0.4807123,0.5039806,14.0,25.0,1.0,27.0,8.0,29.0,3.0,2.0,20.0,12.0,26.0,2.0,23.0,5.0,30.0
0.5022854,0.4665532,0.4924116,0.48978934,0.50660217,0.50265485,0.4885567,0.4917324,59.0,34.0,50.0,21.0,0.0,6.0,45.0,48.0,51.0,82.0,64.0,72.0,66.0,71.0,66.0
0.49102893,0.4990107,0.48367512,0.5123786,0.49816242,0.5053931,0.47787735,0.49947953,23.0,12.0,3.0,24.0,9.0,21.0,0.0,4.0,22.0,27.0,19.0,26.0,27.0,2.0,13.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,43.0,50.0,51.0,71.0,98.0,74.0,64.0,76.0,72.0,60.0,69.0,64.0,78.0,74.0,87.0
0.49810556,0.47676805,0.49128103,0.5057344,0.47491962,0.5096545,0.47762543,0.46524706,6.0,14.0,37.0,28.0,28.0,15.0,5.0,5.0,28.0,10.0,5.0,15.0,12.0,26.0,23.0
0.49988592,0.49682572,0.4908761,0.4957049,0.5030628,0.50245196,0.4885567,0.49011144,27.0,34.0,58.0,32.0,61.0,34.0,37.0,74.0,52.0,36.0,33.0,46.0,41.0,61.0,59.0
0.51305187,0.48015264,0.47106132,0.46155885,0.49414274,0.5043866,0.47943357,0.48252934,41.0,29.0,20.0,50.0,50.0,49.0,24.0,24.0,1.0,22.0,27.0,18.0,2.0,22.0,28.0
0.48655048,0.47563297,0.48007172,0.52064705,0.4477722,0.51279455,0.4978526,0.50734824,19.0,6.0,8.0,14.0,8.0,23.0,1.0,21.0,30.0,26.0,18.0,10.0,5.0,3.0,23.0
0.5148739,0.48303196,0.50740033,0.50112647,0.471017,0.5119771,0.49326023,0.4671257,3.0,15.0,24.0,30.0,9.0,9.0,18.0,7.0,12.0,27.0,2.0,21.0,26.0,29.0,24.0
0.47966018,0.495356,0.48459435,0.48762637,0.48303556,0.50591856,0.47812697,0.5063695,25.0,12.0,28.0,26.0,28.0,27.0,20.0,11.0,19.0,21.0,21.0,0.0,25.0,9.0,15.0
0.5009941,0.49682572,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,31.0,49.0,56.0,68.0,65.0,74.0,66.0,78.0,82.0,60.0,96.0,69.0,76.0,80.0,86.0
0.5065521,0.46234986,0.4381119,0.4957049,0.4823811,0.4959251,0.45621264,0.48794535,36.0,38.0,30.0,10.0,26.0,53.0,65.0,51.0,52.0,86.0,74.0,72.0,64.0,69.0,62.0
0.50240207,0.45396408,0.4363565,0.4802677,0.45921504,0.512934,0.4523891,0.5019845,1.0,28.0,39.0,0.0,17.0,7.0,29.0,24.0,12.0,22.0,22.0,5.0,15.0,20.0,21.0
0.5091314,0.48493993,0.45258024,0.48329204,0.4807425,0.5043866,0.5083837,0.4930828,44.0,20.0,26.0,56.0,57.0,49.0,14.0,15.0,22.0,30.0,27.0,12.0,20.0,0.0,18.0
0.5009941,0.49206874,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,52.0,37.0,85.0,64.0,98.0,73.0,61.0,66.0,85.0,60.0,77.0,86.0,77.0,61.0,83.0
0.4804223,0.47629192,0.48082048,0.49996665,0.48136568,0.5089525,0.47812697,0.50770444,10.0,20.0,35.0,7.0,18.0,16.0,22.0,6.0,21.0,14.0,21.0,10.0,17.0,7.0,15.0
0.5009941,0.4840638,0.4924116,0.4957049,0.50880826,0.49997988,0.4885567,0.4920489,43.0,29.0,58.0,39.0,52.0,54.0,59.0,62.0,45.0,59.0,73.0,43.0,58.0,37.0,33.0
0.5009941,0.50053775,0.4924116,0.4957049,0.50880826,0.49905556,0.4885567,0.46932754,39.0,31.0,72.0,66.0,89.0,84.0,64.0,73.0,68.0,60.0,67.0,74.0,67.0,62.0,79.0
0.5065521,0.46234986,0.44011584,0.4957049,0.4823811,0.4959251,0.45621264,0.48794535,35.0,50.0,49.0,2.0,35.0,44.0,63.0,60.0,46.0,66.0,79.0,67.0,69.0,75.0,63.0
0.4919485,0.44298324,0.4457248,0.46155885,0.48052922,0.50454223,0.44523674,0.5210963,43.0,40.0,16.0,69.0,54.0,58.0,18.0,28.0,2.0,24.0,25.0,0.0,11.0,12.0,20.0
0.5009941,0.50053775,0.4924116,0.4957049,0.50880826,0.49905556,0.4885567,0.46527967,35.0,31.0,65.0,70.0,67.0,69.0,65.0,91.0,65.0,60.0,73.0,87.0,74.0,83.0,88.0
0.4975257,0.49785525,0.48987278,0.4957049,0.5027411,0.5098414,0.4885567,0.49011144,20.0,39.0,60.0,36.0,65.0,39.0,42.0,69.0,34.0,31.0,38.0,48.0,46.0,56.0,31.0
0.5009941,0.49206874,0.4924116,0.4957049,0.50660217,0.50250286,0.4885567,0.4926175,55.0,41.0,39.0,43.0,33.0,27.0,57.0,53.0,54.0,64.0,62.0,66.0,60.0,74.0,68.0
0.5090446,0.495356,0.49928698,0.50332475,0.460658,0.50711775,0.48453918,0.5105518,38.0,17.0,50.0,50.0,47.0,49.0,15.0,10.0,10.0,19.0,1.0,6.0,4.0,1.0,25.0
0.5035054,0.50053775,0.49785244,0.4957049,0.50880826,0.5013607,0.48272344,0.46469736,38.0,26.0,56.0,53.0,64.0,33.0,47.0,46.0,42.0,41.0,36.0,37.0,41.0,60.0,43.0
0.49819037,0.4969482,0.48496854,0.5114802,0.48681042,0.5085717,0.49620643,0.47767854,14.0,27.0,3.0,19.0,30.0,28.0,22.0,17.0,7.0,9.0,18.0,14.0,3.0,21.0,16.0
0.5000975,0.47936824,0.4912356,0.49088028,0.48076007,0.5039001,0.49620643,0.48479956,25.0,3.0,9.0,6.0,19.0,29.0,11.0,3.0,3.0,19.0,0.0,27.0,4.0,28.0,28.0
0.51290756,0.50276065,0.48877665,0.50197256,0.50124675,0.5157284,0.49191168,0.4609632,7.0,20.0,39.0,20.0,4.0,7.0,1.0,9.0,3.0,19.0,2.0,23.0,26.0,19.0,7.0
0.47784483,0.46623674,0.48104975,0.4962505,0.45397487,0.5112811,0.47812697,0.51972115,0.0,21.0,21.0,20.0,26.0,28.0,21.0,16.0,30.0,27.0,8.0,9.0,20.0,1.0,15.0
0.4923344,0.50053775,0.47506508,0.5031157,0.512026,0.5093072,0.48216283,0.47685856,17.0,17.0,43.0,54.0,34.0,59.0,44.0,66.0,30.0,45.0,71.0,55.0,58.0,73.0,50.0
0.5009941,0.494366,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,41.0,57.0,59.0,66.0,69.0,73.0,69.0,82.0,73.0,60.0,66.0,73.0,70.0,98.0,69.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,45.0,54.0,52.0,65.0,79.0,73.0,67.0,84.0,74.0,60.0,69.0,86.0,70.0,76.0,82.0
0.5081157,0.49790385,0.4948213,0.49610412,0.51779175,0.506186,0.48302108,0.46756113,25.0,11.0,15.0,30.0,5.0,3.0,20.0,13.0,18.0,1.0,11.0,20.0,21.0,29.0,1.0
0.5148739,0.479582,0.5021748,0.49993685,0.46241164,0.5090953,0.5160205,0.4896359,39.0,15.0,60.0,63.0,49.0,60.0,9.0,9.0,13.0,20.0,9.0,25.0,6.0,23.0,27.0
0.5194324,0.4343845,0.49370053,0.49360815,0.4918788,0.5072543,0.47377157,0.5110269,14.0,12.0,39.0,16.0,13.0,16.0,4.0,2.0,18.0,12.0,11.0,9.0,1.0,25.0,10.0
0.5009941,0.49682572,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,39.0,48.0,72.0,72.0,64.0,71.0,64.0,66.0,69.0,60.0,86.0,80.0,78.0,90.0,64.0
0.5069555,0.495356,0.48170534,0.49488756,0.48383147,0.5002925,0.47812697,0.5110269,28.0,40.0,46.0,74.0,55.0,56.0,4.0,6.0,19.0,27.0,7.0,8.0,0.0,5.0,3.0
0.48505783,0.47905594,0.48594052,0.5083501,0.46743363,0.51033485,0.4895913,0.49586028,21.0,24.0,28.0,20.0,29.0,20.0,2.0,24.0,13.0,4.0,5.0,25.0,15.0,7.0,6.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,47.0,58.0,52.0,69.0,96.0,73.0,62.0,91.0,74.0,60.0,78.0,66.0,69.0,78.0,77.0
0.49775618,0.44138822,0.47079778,0.47835147,0.45969036,0.50789094,0.44467556,0.497564,33.0,41.0,49.0,59.0,46.0,55.0,4.0,25.0,20.0,17.0,1.0,5.0,19.0,13.0,19.0
0.5032031,0.44138822,0.49350724,0.47879162,0.46209505,0.50367707,0.47378948,0.5182463,41.0,16.0,48.0,72.0,55.0,57.0,22.0,29.0,24.0,9.0,5.0,3.0,9.0,14.0,14.0
0.5035054,0.49206874,0.4920936,0.4957049,0.50660217,0.5045375,0.4885567,0.4917324,59.0,56.0,32.0,27.0,36.0,6.0,48.0,47.0,51.0,82.0,74.0,71.0,65.0,75.0,67.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,48.0,46.0,84.0,74.0,94.0,71.0,67.0,71.0,75.0,60.0,91.0,66.0,64.0,77.0,81.0
0.50239724,0.50053775,0.4961251,0.4957049,0.507913,0.50173914,0.4831572,0.49887583,26.0,23.0,43.0,36.0,40.0,38.0,52.0,42.0,35.0,59.0,55.0,30.0,40.0,72.0,42.0
0.5009941,0.49206874,0.4920936,0.4957049,0.50660217,0.50250286,0.4885567,0.4926175,60.0,47.0,49.0,26.0,42.0,16.0,56.0,49.0,49.0,73.0,71.0,72.0,66.0,61.0,74.0
0.48505783,0.49619967,0.4883334,0.5285008,0.46219876,0.5091006,0.48902005,0.49763444,8.0,7.0,1.0,14.0,10.0,7.0,7.0,15.0,15.0,24.0,21.0,20.0,27.0,3.0,11.0
0.5035054,0.47577322,0.49360314,0.47900257,0.47963506,0.5043866,0.48828492,0.49752063,44.0,31.0,58.0,66.0,50.0,47.0,18.0,19.0,20.0,13.0,24.0,22.0,15.0,15.0,17.0
0.5065521,0.46699476,0.43823612,0.48978934,0.5182767,0.50220984,0.45621264,0.4926175,52.0,51.0,41.0,12.0,1.0,25.0,49.0,51.0,49.0,79.0,78.0,74.0,61.0,62.0,69.0
0.5148739,0.4401527,0.49361053,0.49766022,0.4609008,0.5035134,0.4763569,0.49953368,23.0,41.0,28.0,62.0,46.0,45.0,14.0,2.0,16.0,25.0,18.0,8.0,0.0,20.0,25.0
0.5035054,0.50053775,0.49726337,0.4957049,0.5043736,0.49816504,0.49012205,0.47932744,38.0,24.0,32.0,51.0,57.0,44.0,51.0,47.0,34.0,30.0,49.0,34.0,40.0,47.0,45.0
0.5035054,0.46436805,0.4924116,0.4957049,0.4823811,0.50334144,0.47827065,0.4878971,37.0,34.0,39.0,19.0,40.0,10.0,61.0,46.0,57.0,82.0,71.0,72.0,63.0,76.0,64.0
0.5009941,0.48057455,0.49887294,0.4957049,0.507913,0.50197,0.49012205,0.48066148,44.0,22.0,32.0,52.0,32.0,35.0,44.0,62.0,53.0,37.0,41.0,36.0,47.0,36.0,45.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,55.0,43.0,58.0,68.0,76.0,70.0,62.0,81.0,64.0,60.0,88.0,77.0,69.0,71.0,71.0
0.48321685,0.495356,0.48104975,0.48760512,0.45969036,0.5064737,0.47812697,0.5128447,27.0,23.0,35.0,55.0,51.0,51.0,22.0,16.0,23.0,5.0,7.0,6.0,19.0,4.0,6.0
0.5091314,0.49308008,0.47770506,0.48022386,0.4796724,0.5002925,0.4895913,0.49182895,32.0,35.0,31.0,67.0,48.0,48.0,29.0,21.0,9.0,11.0,12.0,18.0,12.0,5.0,4.0
0.5010972,0.495356,0.48930314,0.47829288,0.45310375,0.50661844,0.48097715,0.5042175,26.0,43.0,44.0,47.0,53.0,53.0,11.0,17.0,12.0,22.0,22.0,3.0,9.0,11.0,27.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,52.0,43.0,56.0,70.0,92.0,70.0,65.0,84.0,87.0,60.0,77.0,83.0,74.0,96.0,84.0
0.5009941,0.49682572,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,36.0,50.0,71.0,66.0,88.0,72.0,60.0,72.0,67.0,60.0,94.0,64.0,75.0,61.0,67.0
0.4923344,0.45880598,0.48987278,0.4928737,0.49712282,0.5098414,0.4885567,0.46527967,17.0,45.0,55.0,51.0,58.0,50.0,33.0,74.0,45.0,44.0,46.0,55.0,31.0,50.0,55.0
0.5009941,0.49682572,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,30.0,42.0,74.0,62.0,61.0,71.0,63.0,73.0,75.0,60.0,76.0,67.0,69.0,78.0,83.0
0.49336916,0.47978595,0.49869922,0.48864904,0.46356434,0.50434244,0.47762543,0.46524706,15.0,9.0,42.0,3.0,20.0,7.0,30.0,4.0,23.0,0.0,2.0,22.0,12.0,27.0,27.0
0.50095147,0.50053775,0.4961251,0.4957049,0.512026,0.5093072,0.49012205,0.47902465,22.0,20.0,32.0,58.0,44.0,55.0,34.0,31.0,49.0,32.0,32.0,31.0,48.0,49.0,39.0
0.5035054,0.47785214,0.49450386,0.49580458,0.46500257,0.5043866,0.5089772,0.4880941,42.0,40.0,52.0,52.0,58.0,54.0,29.0,5.0,24.0,5.0,29.0,27.0,7.0,26.0,24.0
0.4956518,0.4974808,0.46247986,0.493739,0.47932735,0.5085717,0.48431864,0.48258838,16.0,12.0,4.0,17.0,28.0,27.0,28.0,26.0,18.0,30.0,26.0,12.0,13.0,27.0,16.0
0.51007056,0.48392072,0.49136534,0.4931892,0.470279,0.50000477,0.49713802,0.5137721,28.0,14.0,18.0,12.0,26.0,6.0,7.0,17.0,0.0,23.0,16.0,10.0,14.0,24.0,3.0
0.505284,0.48941788,0.48878416,0.4943691,0.4943707,0.5002925,0.4895913,0.49643463,30.0,16.0,14.0,27.0,28.0,4.0,12.0,29.0,30.0,10.0,11.0,14.0,24.0,0.0,10.0
0.5009941,0.50053775,0.4924116,0.4957049,0.50880826,0.49905556,0.4885567,0.46527967,35.0,31.0,75.0,69.0,82.0,81.0,63.0,60.0,81.0,60.0,71.0,68.0,69.0,64.0,76.0
0.5035054,0.49682572,0.49183604,0.4957049,0.5030628,0.4956252,0.4885567,0.4878971,37.0,43.0,46.0,45.0,70.0,40.0,32.0,30.0,54.0,45.0,56.0,41.0,47.0,70.0,54.0
0.50748175,0.44138822,0.49430907,0.49318692,0.46306437,0.50711775,0.49765113,0.5105518,43.0,26.0,53.0,57.0,58.0,48.0,29.0,21.0,8.0,2.0,9.0,1.0,7.0,6.0,22.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,43.0,52.0,53.0,62.0,78.0,76.0,70.0,73.0,73.0,60.0,95.0,88.0,72.0,75.0,86.0
0.4923344,0.49682572,0.48987278,0.5031157,0.5027411,0.5098414,0.4885567,0.49011144,17.0,38.0,41.0,40.0,53.0,43.0,43.0,69.0,43.0,50.0,42.0,52.0,56.0,61.0,34.0
0.5090874,0.4951084,0.49028224,0.5005891,0.49317926,0.5015274,0.49178237,0.47034922,37.0,42.0,21.0,73.0,46.0,55.0,27.0,1.0,12.0,27.0,16.0,28.0,9.0,20.0,15.0
0.49371955,0.50053775,0.47506508,0.4957049,0.512026,0.5093072,0.4831572,0.47902465,19.0,19.0,60.0,59.0,46.0,53.0,57.0,74.0,43.0,53.0,50.0,55.0,44.0,58.0,34.0
0.49988592,0.49682572,0.4908761,0.4957049,0.50660217,0.50241697,0.4885567,0.46527967,27.0,36.0,40.0,58.0,43.0,56.0,49.0,52.0,52.0,41.0,41.0,37.0,53.0,60.0,36.0
0.49578992,0.47939053,0.49453717,0.49645388,0.46576858,0.50923616,0.47762543,0.4973676,16.0,25.0,24.0,47.0,46.0,46.0,8.0,7.0,24.0,17.0,9.0,20.0,25.0,12.0,25.0
0.5035054,0.46564496,0.4924116,0.48978934,0.50660217,0.5038682,0.4885567,0.4917324,41.0,38.0,36.0,21.0,11.0,17.0,60.0,47.0,58.0,68.0,67.0,64.0,61.0,66.0,72.0
0.535932,0.48311138,0.4888096,0.45895573,0.5013504,0.5072479,0.4874089,0.47436622,30.0,17.0,39.0,10.0,23.0,23.0,15.0,0.0,3.0,3.0,27.0,1.0,0.0,13.0,22.0
0.49276134,0.49231076,0.4536521,0.49970528,0.47238478,0.5118496,0.4766741,0.48225898,8.0,18.0,8.0,6.0,13.0,18.0,18.0,25.0,28.0,22.0,10.0,17.0,4.0,18.0,18.0
0.5009941,0.49682572,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,34.0,48.0,70.0,69.0,68.0,74.0,66.0,82.0,60.0,60.0,96.0,83.0,71.0,70.0,69.0
0.4975257,0.49682572,0.48987278,0.4957049,0.50051695,0.5098414,0.4885567,0.46527967,24.0,42.0,35.0,59.0,59.0,47.0,45.0,53.0,59.0,33.0,38.0,38.0,34.0,54.0,43.0
0.5035054,0.4993375,0.4924116,0.4957049,0.5015251,0.49731076,0.4885567,0.4814372,38.0,33.0,40.0,41.0,51.0,42.0,38.0,30.0,51.0,58.0,70.0,49.0,35.0,36.0,47.0
0.5009941,0.49682572,0.4920936,0.4957049,0.50660217,0.50250286,0.4885567,0.4883673,37.0,54.0,44.0,28.0,24.0,15.0,69.0,51.0,53.0,64.0,77.0,61.0,69.0,71.0,71.0
0.5091314,0.495356,0.4888838,0.47722337,0.49548712,0.500059,0.5130469,0.5182463,41.0,29.0,40.0,52.0,54.0,53.0,21.0,1.0,12.0,17.0,15.0,7.0,8.0,9.0,1.0
0.5009941,0.50053775,0.4924116,0.4957049,0.50880826,0.49905556,0.4885567,0.46558246,38.0,30.0,76.0,69.0,61.0,84.0,60.0,92.0,79.0,60.0,63.0,85.0,73.0,79.0,65.0
0.500548,0.49362022,0.48273113,0.48978934,0.4908135,0.50590295,0.4885567,0.48706025,30.0,54.0,44.0,23.0,14.0,0.0,53.0,46.0,54.0,68.0,78.0,71.0,68.0,60.0,62.0
0.52878195,0.49918523,0.4991863,0.5038363,0.49234378,0.51233363,0.49151284,0.47022963,4.0,6.0,37.0,28.0,10.0,6.0,23.0,6.0,3.0,20.0,13.0,21.0,20.0,13.0,16.0
0.5009864,0.5001804,0.4536521,0.49206516,0.47967258,0.505637,0.48515508,0.4799228,19.0,0.0,5.0,1.0,7.0,21.0,7.0,22.0,14.0,28.0,26.0,22.0,3.0,26.0,1.0
0.5065521,0.46699476,0.43720916,0.4957049,0.4823811,0.4959251,0.45621264,0.4926175,44.0,44.0,30.0,9.0,53.0,45.0,58.0,53.0,57.0,73.0,67.0,68.0,70.0,68.0,74.0
0.5009941,0.49682572,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,35.0,44.0,45.0,60.0,80.0,84.0,61.0,92.0,69.0,60.0,76.0,64.0,70.0,61.0,73.0
0.5009941,0.49807805,0.49726337,0.4957049,0.5043736,0.49952573,0.4831572,0.48918036,41.0,22.0,57.0,47.0,61.0,36.0,42.0,61.0,49.0,53.0,42.0,49.0,43.0,60.0,39.0
0.5191697,0.4832699,0.483393,0.49267858,0.47963506,0.5011541,0.50822985,0.49649706,44.0,42.0,42.0,58.0,55.0,57.0,14.0,17.0,29.0,16.0,8.0,24.0,10.0,15.0,2.0
0.48655048,0.48216358,0.46847466,0.51870286,0.5077104,0.50995106,0.48902005,0.49763444,13.0,29.0,6.0,22.0,29.0,14.0,8.0,4.0,14.0,26.0,10.0,15.0,25.0,3.0,28.0
0.5035054,0.49206874,0.4920936,0.4957049,0.50660217,0.50250286,0.4885567,0.4917324,44.0,47.0,55.0,31.0,36.0,19.0,60.0,46.0,57.0,80.0,74.0,72.0,61.0,74.0,70.0
0.5091314,0.495356,0.48806408,0.48974937,0.4851611,0.49860153,0.48580238,0.5110269,29.0,38.0,28.0,68.0,56.0,52.0,0.0,11.0,8.0,4.0,28.0,0.0,28.0,2.0,14.0
0.5009941,0.50053775,0.4924116,0.4937205,0.49212486,0.49731076,0.4885567,0.46527967,34.0,31.0,48.0,49.0,50.0,47.0,49.0,55.0,49.0,49.0,45.0,38.0,33.0,67.0,55.0
0.5075996,0.46699476,0.44011584,0.4957049,0.4823811,0.5028027,0.45621264,0.4917324,49.0,47.0,60.0,11.0,34.0,21.0,70.0,48.0,57.0,81.0,64.0,75.0,61.0,60.0,68.0
0.5009941,0.49206874,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,53.0,37.0,47.0,67.0,94.0,60.0,69.0,81.0,86.0,60.0,85.0,82.0,62.0,72.0,71.0
0.51954746,0.5024214,0.47461146,0.46155885,0.4883429,0.5136129,0.4895913,0.45049804,25.0,30.0,42.0,3.0,29.0,24.0,12.0,24.0,5.0,11.0,6.0,15.0,25.0,26.0,2.0
0.5009941,0.49682572,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,32.0,44.0,49.0,72.0,66.0,71.0,66.0,80.0,87.0,60.0,81.0,61.0,60.0,78.0,82.0
0.5017187,0.47402513,0.4743592,0.46155885,0.4570091,0.5128047,0.46625724,0.46027833,24.0,26.0,28.0,9.0,5.0,12.0,3.0,26.0,8.0,1.0,1.0,16.0,7.0,24.0,27.0
0.5065521,0.46234986,0.4381119,0.48978934,0.48322928,0.5028027,0.45621264,0.48794535,32.0,37.0,36.0,7.0,17.0,14.0,49.0,57.0,48.0,81.0,73.0,63.0,66.0,78.0,72.0
0.5127925,0.49732175,0.4797313,0.49970403,0.4987643,0.5150461,0.47951612,0.46338585,18.0,14.0,38.0,1.0,6.0,5.0,21.0,5.0,24.0,7.0,4.0,27.0,8.0,22.0,7.0
0.5009941,0.4681047,0.4920936,0.4957049,0.50660217,0.5006654,0.4885567,0.49011144,35.0,54.0,45.0,21.0,45.0,35.0,62.0,58.0,50.0,64.0,69.0,72.0,64.0,63.0,66.0
0.5009941,0.49785525,0.4920936,0.4957049,0.50660217,0.4956252,0.4885567,0.4888724,38.0,43.0,41.0,46.0,36.0,49.0,54.0,55.0,55.0,39.0,68.0,55.0,54.0,54.0,32.0
0.5009941,0.4665532,0.4920936,0.4957049,0.50660217,0.5028027,0.4885567,0.4926175,50.0,58.0,59.0,21.0,45.0,21.0,67.0,57.0,48.0,61.0,73.0,67.0,67.0,62.0,70.0
0.48505783,0.49600542,0.45455682,0.5234912,0.47565973,0.5143034,0.48902005,0.50815743,5.0,9.0,7.0,3.0,1.0,13.0,14.0,15.0,15.0,20.0,28.0,21.0,15.0,8.0,5.0
0.5162968,0.49039933,0.49016118,0.4844919,0.4875597,0.5011541,0.5105028,0.48269203,43.0,39.0,17.0,62.0,57.0,59.0,2.0,14.0,1.0,8.0,6.0,20.0,6.0,21.0,7.0
0.5090446,0.48054948,0.49928698,0.5101708,0.46241164,0.50711775,0.49363196,0.49458364,37.0,16.0,54.0,49.0,50.0,57.0,7.0,13.0,10.0,4.0,1.0,29.0,7.0,4.0,29.0
0.4807337,0.48298532,0.48007172,0.50446033,0.48580962,0.51490015,0.4968789,0.49481717,16.0,15.0,44.0,12.0,6.0,4.0,19.0,26.0,24.0,16.0,29.0,9.0,24.0,7.0,20.0
0.5065521,0.46234986,0.44954166,0.4957049,0.4823811,0.5006654,0.45621264,0.49041423,38.0,33.0,57.0,13.0,43.0,35.0,52.0,53.0,46.0,76.0,80.0,74.0,61.0,75.0,61.0
0.51595104,0.49681583,0.48601902,0.5004643,0.48908395,0.50496167,0.47762543,0.46555194,19.0,31.0,25.0,59.0,47.0,51.0,21.0,14.0,30.0,13.0,15.0,25.0,10.0,21.0,3.0
0.5009941,0.49206874,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,46.0,39.0,54.0,70.0,67.0,80.0,64.0,67.0,65.0,60.0,76.0,80.0,72.0,89.0,84.0
0.5009941,0.49682572,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,36.0,40.0,85.0,62.0,84.0,77.0,67.0,98.0,76.0,60.0,84.0,73.0,67.0,63.0,63.0
0.5035054,0.5005897,0.4924116,0.4957049,0.51234764,0.5043866,0.48871872,0.48520598,42.0,28.0,41.0,46.0,41.0,36.0,34.0,34.0,30.0,35.0,61.0,33.0,38.0,32.0,38.0
0.5148739,0.43318373,0.47817475,0.46155885,0.45969036,0.5090953,0.46544248,0.50671816,30.0,39.0,34.0,73.0,54.0,51.0,21.0,29.0,8.0,6.0,9.0,2.0,8.0,23.0,18.0
0.5009941,0.49682572,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,35.0,40.0,81.0,75.0,78.0,69.0,68.0,98.0,63.0,60.0,76.0,65.0,62.0,61.0,69.0
